label,geometry
1,POINT (37.12347659900007 36.17364583300008)
1,POINT (37.12339690300007 36.17378052900006)
0,POINT (37.12424784200005 36.17387018900007)
0,POINT (37.12406460300008 36.17402949800004)
0,POINT (37.12415507800006 36.17405953600007)
0,POINT (37.12423695900009 36.17407989900005)
0,POINT (37.12390308400006 36.17414144600008)
0,POINT (37.12399355900004 36.17417148500004)
0,POINT (37.12396751800009 36.17440003800004)
0,POINT (37.12404040700005 36.17442741500008)
0,POINT (37.12385397300005 36.17435055800007)
0,POINT (37.12344265100006 36.17420577800004)
1,POINT (37.12323015800007 36.17448149300009)
1,POINT (37.12340989100005 36.17434598100004)
1,POINT (37.12313824400007 36.17463507700006)
1,POINT (37.12451621300005 36.17396502500009)
1,POINT (37.12459619100008 36.17381840700006)
1,POINT (37.12476025000007 36.17421689000008)
1,POINT (37.12305257500009 36.17502010600003)
1,POINT (37.12327423900007 36.17509990200006)
1,POINT (37.12378059000008 36.17508399100006)
1,POINT (37.12398153300006 36.17492257500004)
0,POINT (37.12379424500006 36.17488147900008)
0,POINT (37.12386223500005 36.17474421400004)
0,POINT (37.12396147600003 36.17477677500005)
0,POINT (37.12362903600007 36.17465469800004)
0,POINT (37.12337353700008 36.17513008000009)
0,POINT (37.12280012100007 36.17512108700004)
0,POINT (37.12271996800007 36.17527485600004)
1,POINT (37.12270393500006 36.17508380300006)
0,POINT (37.12260376600005 36.17521340800005)
0,POINT (37.12265912600009 36.17523574100005)
0,POINT (37.12339997600009 36.17574821200009)
1,POINT (37.12428389700005 36.17544247700005)
1,POINT (37.12425724600007 36.17557323500006)
0,POINT (37.12444774600004 36.17572647600008)
1,POINT (37.12454916300004 36.17554442000005)
1,POINT (37.12441412200008 36.17553276300004)
1,POINT (37.12441979100004 36.17541837200008)
1,POINT (37.12432519500004 36.17531433400006)
1,POINT (37.12445678300008 36.17534740100007)
1,POINT (37.12465363300004 36.17535764100006)
1,POINT (37.12485919300008 36.17548292300006)
1,POINT (37.12502798500009 36.17544936600007)
1,POINT (37.12511529400007 36.17548889400007)
1,POINT (37.12546566800006 36.17559932300009)
1,POINT (37.12443192400008 36.17515621000007)
0,POINT (37.12455186300008 36.17518432500009)
1,POINT (37.12540087100007 36.17498536000005)
1,POINT (37.12569525800006 36.17509968100006)
1,POINT (37.12584001600004 36.17519734900009)
1,POINT (37.12576601600006 36.17496961400008)
1,POINT (37.12547462700007 36.17485295400007)
0,POINT (37.12545161300005 36.17483112900004)
1,POINT (37.12488707800009 36.17432620300008)
1,POINT (37.12500399000004 36.17411099800006)
1,POINT (37.12480766800007 36.17444897900009)
1,POINT (37.12472763300008 36.17459798100003)
1,POINT (37.12461796500008 36.17475605900006)
1,POINT (37.12452757300008 36.17496929300006)
1,POINT (37.12397253100005 36.17455991200006)
1,POINT (37.12369226700008 36.17545705300006)
1,POINT (37.12531691200007 36.17431147100007)
1,POINT (37.12561078500005 36.17444725000007)
0,POINT (37.12528276400008 36.17475693400007)
1,POINT (37.12534701600003 36.17465300000003)
1,POINT (37.12594926700007 36.17468628100005)
0,POINT (37.12563711500007 36.17519417100004)
0,POINT (37.12568193600003 36.17541190900005)
0,POINT (37.12460125600006 36.17545699000004)
0,POINT (37.12469456000008 36.17549184300009)
0,POINT (37.12478665700007 36.17520708400008)
0,POINT (37.12484808300007 36.17509833600008)
0,POINT (37.12490504800007 36.17492989300007)
0,POINT (37.12496958500009 36.17481403800008)
0,POINT (37.12505521600008 36.17467704900008)
0,POINT (37.12511963900005 36.17456596200009)
0,POINT (37.12519961600009 36.17441934400006)
0,POINT (37.12280479000009 36.17529526600003)
0,POINT (37.12296804200008 36.17535745200007)
0,POINT (37.12309352100004 36.17539996500005)
0,POINT (37.12320135600004 36.17544220100007)
0,POINT (37.12336172500005 36.17550195600006)
0,POINT (37.12351609800004 36.17556638700006)
0,POINT (37.12360657500005 36.17559642600008)
0,POINT (37.12296037500005 36.17518561100007)
0,POINT (37.12287866400004 36.17515809400004)
1,POINT (37.12319374600008 36.17526797600004)
1,POINT (37.12343582500006 36.17535524700008)
0,POINT (37.12353795000007 36.17539023900008)
0,POINT (37.12324124400004 36.17487996400007)
0,POINT (37.12337249000007 36.17492733700004)
0,POINT (37.12347455700007 36.17496471300007)
0,POINT (37.12371547400005 36.17485400900006)
0,POINT (37.12352666000004 36.17438358700008)
0,POINT (37.12356807200007 36.17425067500005)
0,POINT (37.12371984400005 36.17430075500005)
0,POINT (37.12368176300004 36.17404734600007)
1,POINT (37.12358011000003 36.17386926200004)
0,POINT (37.12382835100004 36.17394470400006)
0,POINT (37.12491730700009 36.17453894300007)
0,POINT (37.12495475400004 36.17444889900008)
0,POINT (37.12501877800008 36.17435450100004)
0,POINT (37.12509892600008 36.17420073100004)
0,POINT (37.12484117900004 36.17464746000007)
0,POINT (37.12472754700008 36.17484840600008)
0,POINT (37.12462975400007 36.17500190000004)
0,POINT (37.12554958800007 36.17454646200008)
0,POINT (37.12562807500007 36.17458585100007)
0,POINT (37.12614988800004 36.17429112500008)
0,POINT (37.12599926900009 36.17456304400008)
0,POINT (37.12587919100008 36.17478774000006)
0,POINT (37.12582393200006 36.17488466000009)
0,POINT (37.12560533500005 36.17551224700009)
1,POINT (37.12411438500004 36.17342210000004)
1,POINT (37.12403912500008 36.17337083500007)
1,POINT (37.12430952500006 36.17350386300006)
1,POINT (37.12401856700006 36.17361616900007)
0,POINT (37.12366775800007 36.17389448600005)
0,POINT (37.12365850500004 36.17329570300006)
0,POINT (37.12424254100006 36.17236516200006)
0,POINT (37.12404872200005 36.17259824100006)
0,POINT (37.12780113700006 36.17350844700007)
0,POINT (37.12791341600007 36.17385841600009)
0,POINT (37.12801185400008 36.17404837100008)
0,POINT (37.12839679300004 36.17394229600006)
0,POINT (37.12829129100004 36.17367829400007)
1,POINT (37.12900083900007 36.17414731200006)
1,POINT (37.12880964600004 36.17414670700003)
0,POINT (37.12941988100005 36.17396783000004)
0,POINT (37.12923960000006 36.17400317300007)
0,POINT (37.12978043400005 36.17363956300005)
0,POINT (37.12985005900003 36.17270095500004)
1,POINT (37.13002838700004 36.17324275500005)
0,POINT (37.12866085200005 36.17347657700009)
0,POINT (37.12873159500003 36.17347052800005)
0,POINT (37.12888230000004 36.17344187900005)
0,POINT (37.12914298000004 36.17361290500008)
0,POINT (37.12883961700004 36.17325756600007)
0,POINT (37.12861828400008 36.17328749500007)
0,POINT (37.12858465000005 36.17309378300007)
0,POINT (37.12926357900005 36.17299468600004)
1,POINT (37.12947281000004 36.17297887600006)
0,POINT (37.12953601400005 36.17328991600004)
0,POINT (37.12948479200008 36.17309354400004)
1,POINT (37.12807355400008 36.17244422100003)
1,POINT (37.12981239700008 36.17229491300009)
0,POINT (37.13012298400008 36.17223298600004)
0,POINT (37.12824677300006 36.17297427500006)
0,POINT (37.12821958800004 36.17275681300003)
0,POINT (37.12871631600007 36.17265010000006)
0,POINT (37.12907038700007 36.17322326900006)
0,POINT (37.12914118700007 36.17321483600006)
0,POINT (37.12879704000005 36.17395596500006)
0,POINT (37.12897110000006 36.17393483600006)
0,POINT (37.12826358100006 36.17436977100004)
1,POINT (37.12874039900004 36.17534792800006)
1,POINT (37.12864641300007 36.17534168900005)
1,POINT (37.12881764900004 36.17531574600008)
1,POINT (37.12858946600005 36.17452035300005)
1,POINT (37.12905465200004 36.17437975500007)
1,POINT (37.12915137800007 36.17488927500006)
1,POINT (37.12843593700006 36.17528592700006)
1,POINT (37.12854727400008 36.17542838400004)
1,POINT (37.12754777000004 36.17515278400003)
1,POINT (37.12679167200008 36.17478558600004)
1,POINT (37.12635514700008 36.17495762900006)
1,POINT (37.12620098700006 36.17500768600007)
0,POINT (37.12704397000005 36.17444370700008)
0,POINT (37.12723735700007 36.17459937400008)
1,POINT (37.12726769600005 36.17493136600007)
0,POINT (37.12813663700007 36.17500697000008)
0,POINT (37.12829101400007 36.17507139500009)
0,POINT (37.12806882400008 36.17513708500007)
0,POINT (37.12795149300007 36.17499930400004)
0,POINT (37.12771714300004 36.17508149900004)
0,POINT (37.12767115200006 36.17528350500004)
0,POINT (37.12805499100006 36.17559479100004)
0,POINT (37.12861628600007 36.17512418100006)
0,POINT (37.12897228500009 36.17487455100007)
0,POINT (37.12903147800006 36.17510682200009)
0,POINT (37.12907009500009 36.17521475200004)
1,POINT (37.12941421000005 36.17509372500007)
1,POINT (37.12955698200005 36.17539885300005)
0,POINT (37.12845013800006 36.17518359400009)
0,POINT (37.12798167400007 36.17521442700007)
0,POINT (37.12667081200004 36.17491964000004)
0,POINT (37.12630245500009 36.17482324300005)
0,POINT (37.12638608600008 36.17489371800008)
0,POINT (37.12641364200005 36.17472481300007)
0,POINT (37.12650612700008 36.17504108300005)
0,POINT (37.12655641300006 36.17490592400009)
0,POINT (37.12707140300006 36.17502131000003)
1,POINT (37.12728738700008 36.17546353200004)
0,POINT (37.12718814400006 36.17543097400005)
0,POINT (37.12882492300008 36.17562829600007)
0,POINT (37.12846419100003 36.17558211100004)
0,POINT (37.12824445000007 36.17616300300006)
1,POINT (37.12873032000005 36.17639002200008)
1,POINT (37.12881943900004 36.17647727600007)
1,POINT (37.12754193100005 36.17601606800008)
0,POINT (37.12668282400006 36.17527996500007)
0,POINT (37.12653393200009 36.17523231900009)
0,POINT (37.12654413800004 36.17554491600004)
0,POINT (37.12733326600005 36.17526629400004)
0,POINT (37.12748916400005 36.17539036900007)
0,POINT (37.12792341000005 36.17543770700007)
1,POINT (37.12534605600007 36.17508492800005)
0,POINT (37.12524947100007 36.17506433500006)
0,POINT (37.12515767300005 36.17521315300007)
1,POINT (37.12588368000007 36.17560851100006)
1,POINT (37.12121242500007 36.17436900100006)
0,POINT (37.12266944800007 36.17457789600007)
0,POINT (37.12201005800006 36.17435051500007)
0,POINT (37.12140317600006 36.17537370000008)
0,POINT (37.12161239400007 36.17548192500004)
0,POINT (37.12175215900004 36.17529570200008)
0,POINT (37.12042887600006 36.17502927200007)
0,POINT (37.12028476600005 36.17515102900006)
0,POINT (37.12034330700004 36.17540953000008)
1,POINT (37.12153091100004 36.17544487100008)
0,POINT (37.12323764400008 36.17468220700005)
0,POINT (37.12347966500005 36.17477186300005)
0,POINT (37.12350146000006 36.17459809900004)
0,POINT (37.12332906400007 36.17452146000005)
0,POINT (37.12353452000008 36.17518533000003)
0,POINT (37.12139417100008 36.17439570400006)
0,POINT (37.12123787600007 36.17539734100006)
0,POINT (37.12170972000007 36.17510185000009)
0,POINT (37.11988181900006 36.17625611500006)
0,POINT (37.12028494900005 36.17637454300007)
1,POINT (37.12038250900008 36.17696994200008)
0,POINT (37.12030195000006 36.17714039800006)
0,POINT (37.12006853300005 36.17730606700007)
0,POINT (37.11981220500007 36.17719948500007)
0,POINT (37.12025646000006 36.17695126800004)
0,POINT (37.12057731200008 36.17706601700007)
0,POINT (37.12153116600007 36.17740535400009)
1,POINT (37.12344468100008 36.17673179400003)
0,POINT (37.12183857100007 36.17746741900004)
1,POINT (37.12438939700007 36.17696125400005)
1,POINT (37.12458086900006 36.17658026800007)
1,POINT (37.12451598900009 36.17671042700005)
1,POINT (37.12406899400008 36.17682744200005)
1,POINT (37.12413636000008 36.17671640200007)
1,POINT (37.12418231500004 36.17688645800007)
1,POINT (37.12421266700005 36.17610703500009)
1,POINT (37.12415780300006 36.17618726600006)
1,POINT (37.12409806500006 36.17634851000008)
1,POINT (37.12389307300003 36.17630952200005)
1,POINT (37.12364573400004 36.17619593400008)
1,POINT (37.12345545300008 36.17652685200005)
0,POINT (37.12428342400005 36.17647066600006)
0,POINT (37.12438860500004 36.17650093500004)
1,POINT (37.12447614200005 36.17653092600005)
1,POINT (37.12442698900009 36.17661840200009)
1,POINT (37.12444556900004 36.17682618900005)
1,POINT (37.12434349800009 36.17678881400008)
1,POINT (37.12423554700007 36.17675134700005)
0,POINT (37.12369996600006 36.17663562600006)
0,POINT (37.12355641800008 36.17636386900006)
0,POINT (37.12380309800005 36.17588834900005)
0,POINT (37.12361324900007 36.17681791200005)
0,POINT (37.12329096000008 36.17611882100005)
0,POINT (37.12379820200005 36.17745045500004)
0,POINT (37.12393182400007 36.17752171500007)
1,POINT (37.12433113000009 36.17619713700009)
0,POINT (37.12418474900005 36.17641426400007)
1,POINT (37.12442155100007 36.17622955900003)
0,POINT (37.12469400700007 36.17627675900007)
0,POINT (37.12451710200008 36.17592339000004)
0,POINT (37.12374429400006 36.17625710400006)
0,POINT (37.12385597500008 36.17675493700006)
0,POINT (37.12377881900005 36.17690636900005)
1,POINT (37.12639619300006 36.17681619700005)
1,POINT (37.12631616200008 36.17634748100005)
1,POINT (37.12565723000006 36.17634670300004)
1,POINT (37.12570372600004 36.17624726100007)
1,POINT (37.12719265800007 36.17684774300005)
1,POINT (37.12715549700005 36.17692586700008)
1,POINT (37.12667007000005 36.17742150700008)
1,POINT (37.12555000700007 36.17689596200006)
1,POINT (37.12658655400008 36.17611082800005)
1,POINT (37.12667874700008 36.17594532000004)
1,POINT (37.12654647600004 36.17594086400004)
1,POINT (37.12657398300007 36.17688576000006)
0,POINT (37.12660198200007 36.17682180300005)
0,POINT (37.12685571900005 36.17629630200008)
0,POINT (37.12671547700006 36.17625594600008)
0,POINT (37.12662622500005 36.17580378200006)
0,POINT (37.12622434000008 36.17674434100007)
0,POINT (37.12620533400008 36.17680128300009)
0,POINT (37.12526996400004 36.17741389300005)
0,POINT (37.12669745800008 36.17664203600009)
0,POINT (37.12733021000008 36.17663047400004)
0,POINT (37.12750651000005 36.17626832500008)
0,POINT (37.12722034100005 36.17716776800006)
0,POINT (37.12732529700008 36.17720757000006)
0,POINT (37.12693054200008 36.17686033600006)
1,POINT (37.12683186500004 36.17680393600006)
1,POINT (37.12678559800008 36.17689384200008)
0,POINT (37.12689044000007 36.17693841400006)
0,POINT (37.12677425500004 36.17724664700006)
0,POINT (37.12742220500007 36.17746189800005)
0,POINT (37.12757229400006 36.17745947600008)
1,POINT (37.12838519900004 36.17704765900004)
0,POINT (37.12833819500008 36.17716856000004)
0,POINT (37.12817990900004 36.17714461900005)
0,POINT (37.12920352300006 36.17665500100009)
1,POINT (37.12751840200008 36.17811689600006)
1,POINT (37.12753755800009 36.17830084200006)
1,POINT (37.12741846400007 36.17823696800008)
0,POINT (37.12781165900009 36.17840291600004)
0,POINT (37.12758525400005 36.17802731200004)
0,POINT (37.12803721500006 36.17807254200005)
0,POINT (37.12811114000004 36.17793298300006)
1,POINT (37.12776978100004 36.17806120400007)
0,POINT (37.12772811000008 36.17795799600009)
0,POINT (37.12719142600008 36.17801161000006)
0,POINT (37.12710115000004 36.17822007800004)
0,POINT (37.12728395300007 36.17857353600004)
0,POINT (37.12725481900009 36.17868517500006)
0,POINT (37.12709364600005 36.17865880300008)
1,POINT (37.12772375700007 36.17863527200007)
1,POINT (37.12765260200007 36.17878203000004)
0,POINT (37.12825913200004 36.17876051200005)
1,POINT (37.12590727700007 36.17819900400008)
1,POINT (37.12579909500005 36.17817107500008)
1,POINT (37.12549824700005 36.17808050200006)
1,POINT (37.12538729600004 36.17804537400008)
1,POINT (37.12558889800005 36.17810338700008)
1,POINT (37.12566184700006 36.17812838000009)
0,POINT (37.12599481700005 36.17822899500004)
0,POINT (37.12528251000003 36.17799841800007)
0,POINT (37.12578234700004 36.17825667300008)
0,POINT (37.12592324800005 36.17851646000008)
0,POINT (37.12425995600006 36.17918205600006)
0,POINT (37.12355013200005 36.17897058800008)
0,POINT (37.12405931900008 36.17908351100004)
0,POINT (37.12439537500006 36.17893136700008)
0,POINT (37.12440438300007 36.17880033300008)
0,POINT (37.12431361800009 36.17878221500007)
0,POINT (37.12426615800007 36.17842849000004)
1,POINT (37.12451509600004 36.17847532200005)
1,POINT (37.12438904300006 36.17845665100009)
1,POINT (37.12470486700005 36.17816585900005)
0,POINT (37.12457863200007 36.17778466400006)
0,POINT (37.12466017500009 36.17781933200007)
0,POINT (37.12579375100006 36.17790148400007)
0,POINT (37.12582543000008 36.17780658000004)
0,POINT (37.12599076500004 36.17802859000005)
0,POINT (37.12227827300006 36.17888862900008)
0,POINT (37.12190800700006 36.17862523800005)
0,POINT (37.12184962800006 36.17872926300004)
0,POINT (37.12094385400007 36.17822373300004)
0,POINT (37.12053348000006 36.17840808900007)
0,POINT (37.12030965700006 36.17866454000006)
0,POINT (37.12024759600007 36.17879951100008)
1,POINT (37.12034395600006 36.17882964500006)
0,POINT (37.12165642000008 36.17745740500004)
0,POINT (37.12122135500005 36.17892212700008)
0,POINT (37.12216997700006 36.17812611200009)
0,POINT (37.11975231000008 36.17785919200008)
0,POINT (37.11930182500004 36.17812162000007)
1,POINT (37.12076357700005 36.17948972700009)
0,POINT (37.12085716900009 36.17951266200004)
0,POINT (37.12067592400007 36.17946450100004)
0,POINT (37.12093594300006 36.17954013400004)
0,POINT (37.12010692200005 36.17926953300008)
0,POINT (37.12018563800007 36.17929939000004)
0,POINT (37.12020021900008 36.17967406500009)
0,POINT (37.12010668500005 36.17964874600005)
0,POINT (37.12036624700005 36.17974345300007)
0,POINT (37.12076300100006 36.17988324500004)
1,POINT (37.12106684800005 36.17997149100006)
0,POINT (37.11957811200006 36.17948541600003)
0,POINT (37.11941762500004 36.17943042400009)
1,POINT (37.11890694000004 36.18036447700007)
1,POINT (37.11910091800007 36.18037229600009)
1,POINT (37.12342075800007 36.18007758900006)
1,POINT (37.12363372900006 36.18015247900007)
0,POINT (37.12497150100006 36.18018537100005)
1,POINT (37.12474918300006 36.17976212600007)
1,POINT (37.12448005300007 36.17969828300005)
1,POINT (37.12409160400006 36.17958009900008)
1,POINT (37.12366333300008 36.17952807000006)
1,POINT (37.12320541200006 36.17970453600009)
1,POINT (37.12481458900004 36.17998018700007)
1,POINT (37.12475202200005 36.18013661700007)
1,POINT (37.12504144200005 36.17984302500008)
1,POINT (37.12463621300009 36.17956478500008)
1,POINT (37.12472104100004 36.17958519400008)
1,POINT (37.12482351300008 36.17960588000005)
1,POINT (37.12452774600007 36.17954877500006)
1,POINT (37.12491116700005 36.17963110300008)
1,POINT (37.12439014000006 36.17964440400004)
0,POINT (37.12427528000006 36.17964975900009)
0,POINT (37.12547278100004 36.17927260900007)
0,POINT (37.12547410400003 36.17958745200008)
0,POINT (37.12550900900004 36.17948067300006)
0,POINT (37.12564071800006 36.17950897100008)
0,POINT (37.12482242900006 36.18063857200008)
0,POINT (37.12442904300008 36.18060378800004)
1,POINT (37.12433541800004 36.18082889600004)
1,POINT (37.12469334400004 36.18087028100007)
1,POINT (37.12424454900008 36.17982815300007)
0,POINT (37.12456161100005 36.18010262800004)
0,POINT (37.12347099100003 36.18080819000005)
0,POINT (37.12338961600005 36.18076636900008)
0,POINT (37.12326316300005 36.17953133600008)
0,POINT (37.12333483900005 36.17936312400008)
1,POINT (37.12376504100007 36.17933409400007)
1,POINT (37.12373058900005 36.17942179900007)
0,POINT (37.12380865700004 36.17923222200005)
1,POINT (37.12557001000005 36.17914295700007)
1,POINT (37.12560731700006 36.17930572200004)
0,POINT (37.12570443200008 36.17918083700005)
0,POINT (37.12581889400008 36.17919217000008)
0,POINT (37.12576943000005 36.17953960700004)
0,POINT (37.12461397300007 36.18062099600007)
0,POINT (37.12549241800008 36.18017683600004)
0,POINT (37.12450185900008 36.17989419600008)
0,POINT (37.12438768000004 36.17987094100005)
0,POINT (37.12458374600004 36.17991455900005)
1,POINT (37.12595150400006 36.17980003900004)
1,POINT (37.12623350200005 36.17957072400009)
0,POINT (37.12595157400006 36.17967363500009)
0,POINT (37.12608040000003 36.17969950200006)
0,POINT (37.12597964400004 36.17948327300007)
1,POINT (37.12618370500007 36.17931474800008)
1,POINT (37.12646424100006 36.18013481400004)
1,POINT (37.12669798300004 36.18007884800005)
0,POINT (37.12684756500005 36.18009788400008)
0,POINT (37.12684194500008 36.18033391200004)
0,POINT (37.12688736300004 36.17904433200005)
0,POINT (37.12627928600006 36.17925423400004)
0,POINT (37.12612922500006 36.17950231100008)
0,POINT (37.12635390300005 36.17957976400004)
0,POINT (37.12688929300003 36.17958098900004)
1,POINT (37.12700435700009 36.17919641800006)
1,POINT (37.12701658600008 36.17905350900008)
1,POINT (37.12628376200007 36.18030132400008)
1,POINT (37.12806998800005 36.17916777600004)
1,POINT (37.12824557300007 36.17933031800004)
0,POINT (37.12783009900005 36.17911138500006)
0,POINT (37.12801738500008 36.17927666400004)
0,POINT (37.12833408900008 36.17919575700006)
1,POINT (37.12890258600004 36.17966018300007)
1,POINT (37.12887741500003 36.17972895500009)
1,POINT (37.12884287100007 36.17957338900004)
1,POINT (37.12827990900007 36.18073085700007)
1,POINT (37.12724084900009 36.18063112700008)
1,POINT (37.12706693300004 36.18076912100008)
1,POINT (37.12722222800005 36.18079540100007)
1,POINT (37.12633723400006 36.18114407000007)
1,POINT (37.12729302100007 36.18029327100004)
1,POINT (37.12791387200008 36.17954693600007)
1,POINT (37.12845238200003 36.17941702800005)
1,POINT (37.12840520700007 36.17954508100007)
1,POINT (37.12839197300008 36.18109036200008)
1,POINT (37.12836001200009 36.18119718700007)
1,POINT (37.12873710100007 36.18142250500006)
1,POINT (37.12886039000006 36.18143397300008)
1,POINT (37.12879980600007 36.18163098200006)
1,POINT (37.12866170000007 36.18162405200007)
1,POINT (37.12863442900004 36.18178103700006)
1,POINT (37.12860852000006 36.18188080200008)
1,POINT (37.12936302000008 36.18095767300008)
1,POINT (37.12753653400006 36.18106267000007)
1,POINT (37.12845045800009 36.18098156600007)
1,POINT (37.12870852200007 36.18089258600008)
1,POINT (37.12868470300009 36.18102815900005)
1,POINT (37.12858605900004 36.18121741700008)
1,POINT (37.12790849300006 36.18175060300007)
1,POINT (37.12775070900005 36.18170520400008)
1,POINT (37.12762459300006 36.18168892100005)
1,POINT (37.12749445800006 36.18171789000007)
0,POINT (37.12888591800004 36.18110285600005)
0,POINT (37.12928343300007 36.18121162500006)
0,POINT (37.12898921900006 36.18145983700003)
0,POINT (37.12871088200006 36.18029875500008)
0,POINT (37.12863214400005 36.18051694400009)
0,POINT (37.12836402000005 36.18053421700006)
0,POINT (37.12747996300004 36.18059670800005)
0,POINT (37.12749550700005 36.18068519700006)
0,POINT (37.12741744600004 36.18087477600005)
0,POINT (37.12727636800008 36.18123986000006)
0,POINT (37.12697683500005 36.18146413400007)
0,POINT (37.12653791200006 36.18148826900006)
0,POINT (37.12640263300005 36.18148615100006)
0,POINT (37.12642968100005 36.18133870400004)
0,POINT (37.12653538100005 36.18134751300005)
1,POINT (37.12642288600006 36.18199447500007)
1,POINT (37.12641196200008 36.18208255000008)
1,POINT (37.12630614800008 36.18207850800007)
1,POINT (37.12631447200005 36.18197608300005)
1,POINT (37.12622064800007 36.18196268900004)
1,POINT (37.12618325700004 36.18205034900006)
1,POINT (37.12634328700005 36.18224842500007)
1,POINT (37.12600749200004 36.18251267400007)
1,POINT (37.12591621100006 36.18251601400004)
1,POINT (37.12582575600004 36.18248469500008)
1,POINT (37.12554049100004 36.18248022700004)
1,POINT (37.12563459900008 36.18248170100009)
1,POINT (37.12552990400008 36.18230723800008)
1,POINT (37.12567157700005 36.18228799200006)
0,POINT (37.12736205400006 36.18245994200004)
0,POINT (37.12748452500006 36.18213511200008)
0,POINT (37.12572409900008 36.18193583300007)
0,POINT (37.12620552100009 36.18222718800007)
0,POINT (37.12654093000009 36.18185560800003)
0,POINT (37.12580061400007 36.18144094900003)
0,POINT (37.12581957900005 36.18126237000007)
1,POINT (37.12631360100005 36.18164216800005)
1,POINT (37.12626868000007 36.18179887500008)
0,POINT (37.12579187900008 36.18168408300005)
0,POINT (37.12592329900008 36.18234201900009)
0,POINT (37.12602934000006 36.18233652500004)
0,POINT (37.12592959100004 36.18220140200009)
0,POINT (37.12784038500007 36.18263437700006)
0,POINT (37.12814601000008 36.18264869700005)
0,POINT (37.12840107300008 36.18268607700008)
0,POINT (37.12858090900005 36.18205209100006)
1,POINT (37.12504122600006 36.18120963300004)
1,POINT (37.12501326800009 36.18090152900004)
1,POINT (37.12511003000009 36.18091497000006)
1,POINT (37.12517131900006 36.18105903100007)
1,POINT (37.12500200100004 36.18100390800004)
0,POINT (37.12488975400004 36.18089959400004)
0,POINT (37.12565055800007 36.18107130700008)
0,POINT (37.12556983600007 36.18124891900004)
1,POINT (37.12552203000007 36.18140319600008)
0,POINT (37.12491183000009 36.18120760600004)
0,POINT (37.12486287400009 36.18103988800004)
0,POINT (37.12538122600006 36.18175635700004)
0,POINT (37.12558339200007 36.18191454900006)
0,POINT (37.12472380800006 36.18243055500005)
1,POINT (37.12453165900007 36.18222243300005)
1,POINT (37.12462842300005 36.18223587400007)
0,POINT (37.12458172600009 36.18209681200005)
0,POINT (37.12411763900008 36.18206568800008)
0,POINT (37.12399086600004 36.18232366700005)
0,POINT (37.12395915800005 36.18217291500008)
1,POINT (37.12383755000008 36.18270763500004)
0,POINT (37.11823680500004 36.18218324300005)
1,POINT (37.12467728800004 36.18314771400009)
1,POINT (37.12451633500007 36.18311180200004)
1,POINT (37.12431264600008 36.18425102900005)
1,POINT (37.12385807000004 36.18320403900009)
1,POINT (37.12482363300006 36.18379634500008)
0,POINT (37.12530683900007 36.18388977600006)
0,POINT (37.12540533900005 36.18358365200004)
0,POINT (37.12493615700004 36.18351906200007)
1,POINT (37.12546178300005 36.18306698900005)
1,POINT (37.12532955700004 36.18306014800004)
1,POINT (37.12493212300006 36.18319463700004)
1,POINT (37.12711015000008 36.18315480800004)
0,POINT (37.12693453600008 36.18324030500008)
0,POINT (37.12480396800004 36.18412755300005)
0,POINT (37.12509692400005 36.18417984300004)
0,POINT (37.12492933800007 36.18331145900004)
1,POINT (37.12469186000004 36.18377043000004)
0,POINT (37.12449176400008 36.18377206400004)
0,POINT (37.12342315200004 36.18404628300004)
0,POINT (37.12342135600005 36.18313518100007)
0,POINT (37.12353825200006 36.18316802000004)
0,POINT (37.12734779500005 36.18318237700004)
0,POINT (37.12723861900008 36.18344302000008)
1,POINT (37.12716401800009 36.18410488500007)
0,POINT (37.12599071100004 36.18395772700006)
0,POINT (37.12829103100006 36.18323052300008)
1,POINT (37.12913759000008 36.18276675900006)
1,POINT (37.12910178100009 36.18291168400009)
1,POINT (37.12894072100005 36.18275652600005)
0,POINT (37.12928355700006 36.18281435600005)
0,POINT (37.12955889800008 36.18295699000004)
0,POINT (37.12889851900007 36.18292281700008)
0,POINT (37.12544436700006 36.18453826800004)
1,POINT (37.12509464800007 36.18526260200008)
1,POINT (37.12524666900003 36.18530314400004)
0,POINT (37.12638085200007 36.18437644300008)
0,POINT (37.12664079100006 36.18433281200004)
0,POINT (37.12687261400004 36.18435790600006)
0,POINT (37.12638163400004 36.18557850000008)
0,POINT (37.12587325400006 36.18542982400004)
0,POINT (37.12582267600004 36.18557690200004)
0,POINT (37.12582938300005 36.18578927300007)
0,POINT (37.12704255100005 36.18574625600007)
0,POINT (37.12797019300007 36.18595634200005)
0,POINT (37.12778451300005 36.18597013300007)
0,POINT (37.12731893600005 36.18587698700009)
0,POINT (37.12889217300005 36.18553907500007)
0,POINT (37.12488947300005 36.18560044400004)
0,POINT (37.12439522300008 36.18510615600007)
0,POINT (37.12476939300007 36.18520742100009)
1,POINT (37.12581669600007 36.18595125500008)
0,POINT (37.12248342300006 36.18471365600004)
0,POINT (37.12243154900005 36.18479154700009)
0,POINT (37.12237707500009 36.18485508800006)
0,POINT (37.12234261800006 36.18494279300006)
0,POINT (37.12229973700005 36.18501367000005)
0,POINT (37.12223044400008 36.18508174800007)
0,POINT (37.12219575900008 36.18517898900006)
0,POINT (37.12210745400006 36.18530400900005)
0,POINT (37.12321761000004 36.18575549600007)
1,POINT (37.12373568300006 36.18488116700007)
1,POINT (37.12357229800006 36.18482375000008)
0,POINT (37.12342348900006 36.18649807700007)
